Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW46,OUT046,1090.5628294735
DRI59,OUT035,3715.4003247757
FDT38,OUT035,1391.0571571336
FDL33,OUT018,2936.509766291
FDQ01,OUT027,5837.163406601
FDJ08,OUT046,3126.1495756466
FDQ47,OUT049,729.3244131058
NCZ18,OUT013,3884.8800441814
FDE29,OUT017,994.9848770815
FDF10,OUT027,3737.4700618994
FDC48,OUT049,1391.0571571336
FDY58,OUT013,3861.4305894666
NCX30,OUT010,1236.1601037738
FDV11,OUT013,2839.0352825435
FDT46,OUT046,836.2855308965
DRD01,OUT019,210.1445820064
FDQ11,OUT013,4021.6763952259
NCM41,OUT017,1504.7396479426
NCC55,OUT013,737.1305248975
FDG45,OUT027,5440.2662964876
NCQ54,OUT049,2716.3129515043
FDM34,OUT045,2124.335151635
FDD17,OUT019,677.8376962815
FDN38,OUT027,5867.5587607829
FDB53,OUT018,2276.5401758821
NCL06,OUT035,3962.8373218369
NCV18,OUT019,327.1750937458
FDX25,OUT013,3119.3890878781
FDB39,OUT046,961.9469543996
FDC33,OUT049,3132.6331064778
NCO14,OUT018,620.7740271915
FDA58,OUT027,5887.4749543553
NCQ02,OUT017,3112.4674496309
NCR53,OUT017,3790.2337995798
FDN52,OUT046,1391.0571571336
FDG26,OUT046,4006.222885282
FDE23,OUT027,1198.9045624538
DRI37,OUT013,936.5980803364
DRH37,OUT018,2476.6770304845
FDO01,OUT035,2023.2746222036
FDK45,OUT049,1899.5276406247
FDP23,OUT049,3486.6110911839
FDM33,OUT035,3496.6961176683
FDD36,OUT017,1954.1963703933
FDL56,OUT017,1364.3560549275
FDT27,OUT010,627.9217956035
FDG52,OUT017,762.0620296743
NCL42,OUT035,3894.5447342066
DRJ24,OUT046,3126.1495756466
FDV38,OUT046,863.1501555574
FDT35,OUT045,2695.686298942
FDY51,OUT045,3496.6961176683
FDC37,OUT017,1654.2809843386
NCP43,OUT013,3103.1368554274
FDO33,OUT045,1846.1686607444
FDW04,OUT018,1923.7493112425
NCC31,OUT046,2478.4238348013
FDK22,OUT049,3486.6110911839
FDJ50,OUT017,943.358568105
FDV13,OUT017,1340.3299092755
DRL60,OUT017,2455.6915814891
FDW03,OUT017,1654.2809843386
FDY27,OUT035,2902.6954093225
FDB39,OUT027,1676.1918284496
FDU59,OUT045,2655.3831582658
FDZ57,OUT049,2130.8186824661
FDO21,OUT049,3666.4703539369
FDS43,OUT018,2917.9804858218
FDU28,OUT010,542.037951889
FDC51,OUT010,402.7054861298
FDW16,OUT010,331.7168035416
FDP32,OUT010,419.9340829954
FDB60,OUT019,555.4706179565
NCQ30,OUT046,2006.7668537839
FDD26,OUT049,3132.6331064778
FDI44,OUT045,1325.5126209372
DRH23,OUT046,961.9469543996
FDO44,OUT046,1677.0132376508
FDG04,OUT046,3070.7360739767
FDM32,OUT027,2456.258934388
FDM09,OUT013,2700.1357353252
FDZ47,OUT013,1465.3560871454
FDM40,OUT027,3271.4376950477
FDY48,OUT017,1654.2809843386
NCM30,OUT045,747.495430114
FDX36,OUT010,619.5738889754
DRF03,OUT017,762.0620296743
FDN51,OUT049,4011.9076936064
FDM57,OUT049,1391.0571571336
FDB35,OUT049,1527.4719012548
FDY13,OUT027,2168.3863585467
FDA37,OUT017,2056.9934691661
NCX53,OUT017,2138.6169071954
FDD59,OUT018,1206.2538345886
FDX10,OUT019,117.0181009389
FDC03,OUT018,2917.9804858218
FDW43,OUT035,3869.3485162402
FDW10,OUT046,2778.1347458857
FDY14,OUT027,5896.0505113836
FDV43,OUT045,747.495430114
FDO40,OUT013,2448.9310937206
FDP46,OUT027,2456.258934388
NCE43,OUT019,471.599063977
FDD05,OUT035,2006.7668537839
FDJ60,OUT010,475.9056587272
DRE27,OUT018,1438.1956755352
FDO11,OUT035,4021.6763952259
DRG11,OUT027,2620.2568767718
FDK33,OUT010,604.751599893
DRM23,OUT045,2864.9812003423
FDJ02,OUT027,3737.4700618994
NCZ05,OUT045,1677.0132376508
NCL30,OUT013,2050.2329813975
FDZ19,OUT018,2633.1846306573
FDM45,OUT049,2074.1119492409
FDO36,OUT046,2872.3000551406
NCK31,OUT045,836.2855308965
DRJ37,OUT045,2478.4238348013
FDP24,OUT018,1824.7102938607
FDF46,OUT013,1870.034899544
FDX46,OUT019,210.1445820064
NCL18,OUT045,3095.7542214647
FDJ26,OUT013,3473.3670725843
FDJ07,OUT045,1899.5276406247
FDY15,OUT013,2448.9310937206
DRG01,OUT045,1197.9624402677
FDF58,OUT045,1090.5628294735
FDZ14,OUT019,381.8047658986
FDP31,OUT049,1034.1117291988
FDH45,OUT013,755.3015419058
FDA09,OUT010,532.8630757494
FDW31,OUT035,3163.04904104
FDA57,OUT046,747.495430114
NCE55,OUT035,2864.9812003423
FDC17,OUT019,614.2845841146
FDC59,OUT013,1065.2139554103
FDA22,OUT013,2700.1357353252
FDK52,OUT035,3716.5577637808
NCM26,OUT046,2478.4238348013
NCT53,OUT035,2726.0816531239
FDW45,OUT018,2258.0108954129
NCI18,OUT035,3661.1442621108
FDE38,OUT018,2396.8206071291
FDF08,OUT019,304.2409930888
FDY58,OUT010,697.5311666308
FDF58,OUT019,240.9478613932
FDX39,OUT017,3508.6991779029
FDB44,OUT049,3515.182708734
FDF28,OUT013,2050.2329813975
FDE39,OUT013,1870.034899544
FDT37,OUT018,3662.0123932243
FDZ45,OUT017,3163.04904104
FDO40,OUT035,2478.4238348013
FDM57,OUT027,2307.5667655187
DRG36,OUT017,2845.7957703121
FDY36,OUT010,294.171799737
DRL60,OUT027,3737.4700618994
FDS25,OUT019,384.4042213806
DRF49,OUT027,2984.6982542414
FDP16,OUT045,3862.9919410196
FDS60,OUT049,2829.2960444273
FDU15,OUT027,1100.0000531052
FDK43,OUT046,2079.7257224782
FDN25,OUT046,961.9469543996
FDE53,OUT049,1677.0132376508
FDB22,OUT013,2448.9310937206
FDE39,OUT017,1886.4078729593
FDX35,OUT035,3803.7837059425
NCG54,OUT049,2732.565183955
FDH27,OUT035,2478.4238348013
NCK42,OUT013,3459.6849465686
FDS25,OUT049,1677.0132376508
FDI10,OUT018,2633.1846306573
FDU35,OUT035,1677.0132376508
FDI04,OUT017,3163.04904104
DRK23,OUT035,4036.6182394639
FDB53,OUT019,423.9342861082
FDY02,OUT049,3963.7525547643
FDM60,OUT035,747.495430114
NCJ31,OUT010,637.9825557779
DRP35,OUT017,2056.9934691661
NCQ30,OUT018,1867.0425780173
DRL11,OUT010,467.9899729146
FDU01,OUT013,3075.3116076805
FDR39,OUT035,2910.8164070578
FDO08,OUT046,2682.6228857629
FDC02,OUT045,4068.3397954234
NCZ29,OUT035,2079.7257224782
FDF29,OUT010,408.9311154754
FDZ23,OUT017,3127.0708031614
NCU53,OUT018,2396.8206071291
NCW30,OUT013,3949.1551958212
NCM26,OUT027,3737.4700618994
FDV50,OUT027,3169.2297068715
FDW15,OUT049,2484.9073656324
FDI35,OUT027,5131.8734565117
FDO11,OUT017,4021.6763952259
FDN48,OUT046,1527.4719012548
NCA17,OUT049,2484.9073656324
NCN54,OUT013,1292.0510309625
FDP22,OUT013,832.0661853521
NCB54,OUT035,2079.7257224782
FDD08,OUT045,729.3244131058
DRM48,OUT010,134.4497379705
FDG41,OUT027,2978.9086373065
FDE44,OUT027,1372.3056353791
FDE26,OUT035,2478.4238348013
NCS38,OUT013,1859.4156356874
NCJ54,OUT018,3451.0462650363
FDI40,OUT019,334.6441105563
FDN45,OUT018,3409.8343912262
FDU43,OUT046,3862.9919410196
FDI04,OUT010,622.5958787663
NCC07,OUT018,1545.379704216
NCC07,OUT019,398.764539658
NCD18,OUT045,3868.1910772352
FDU55,OUT035,4036.6182394639
FDX59,OUT035,729.3244131058
FDR52,OUT049,3132.6331064778
NCP17,OUT013,1060.8668507306
FDQ32,OUT045,2067.6284184098
NCT17,OUT049,3132.6331064778
FDO10,OUT049,961.9469543996
FDE32,OUT049,672.8733128312
FDN44,OUT045,2610.6238159253
FDH02,OUT035,1391.0571571336
FDK60,OUT013,1521.8071874201
FDS24,OUT019,270.7239934711
FDL03,OUT010,615.9237004674
FDB46,OUT027,5440.2662964876
FDO48,OUT049,3721.8838556068
FDZ39,OUT049,1677.0132376508
FDT02,OUT027,1100.0000531052
FDC50,OUT013,1521.8071874201
FDP39,OUT035,836.2855308965
DRG15,OUT018,874.9226274262
FDP10,OUT018,1563.9089846852
FDF53,OUT027,5101.4781023298
FDN34,OUT045,2864.9812003423
FDK02,OUT045,2006.7668537839
FDC23,OUT045,2834.5858461603
FDJ10,OUT019,388.0303952442
FDE53,OUT035,1677.0132376508
FDR25,OUT035,3943.7191175705
FDW50,OUT046,2682.6228857629
FDS09,OUT049,836.2855308965
FDW49,OUT010,514.2498530521
FDU51,OUT046,2872.3000551406
FDF28,OUT018,1879.1398820858
NCY30,OUT018,2702.647317233
FDD44,OUT045,3957.2690239332
FDX09,OUT017,2883.5099792924
NCF30,OUT013,2050.2329813975
FDZ50,OUT019,555.4706179565
FDW37,OUT013,1402.9331156838
FDD11,OUT049,4043.1017702951
DRH39,OUT018,1077.1072622018
FDA36,OUT049,3077.2196048078
NCG43,OUT049,1527.4719012548
FDF02,OUT035,1677.0132376508
FDP57,OUT027,2620.2568767718
NCE42,OUT017,3814.9617497121
NCR38,OUT027,5808.7196873938
FDP03,OUT019,381.8047658986
FDO51,OUT035,747.495430114
NCQ42,OUT046,2079.7257224782
NCM41,OUT046,1432.4258567645
FDH48,OUT027,2307.5667655187
DRF60,OUT046,3893.3872952015
FDJ27,OUT035,1677.0132376508
FDQ14,OUT013,2448.9310937206
FDN27,OUT017,1820.3442870379
NCQ02,OUT046,3070.7360739767
FDJ33,OUT049,2074.1119492409
FDP07,OUT027,5176.1741184793
DRE01,OUT049,3821.9135483772
FDU36,OUT045,1618.2964576518
FDL28,OUT017,3868.1910772352
NCX53,OUT046,2161.3491605076
FDZ39,OUT013,1647.5204965701
NCP42,OUT013,3119.3890878781
FDJ14,OUT035,1325.5126209372
FDK04,OUT049,961.9469543996
NCC19,OUT017,3126.1495756466
FDS09,OUT018,748.6579458428
FDZ02,OUT046,1618.2964576518
FDD35,OUT018,1867.0425780173
NCY42,OUT017,2455.6915814891
FDB05,OUT045,3828.9799239088
FDF20,OUT035,3126.1495756466
NCO41,OUT018,1419.666395066
FDC40,OUT027,2168.3863585467
FDV58,OUT045,3039.3031211901
FDZ57,OUT045,2124.335151635
DRM35,OUT046,2909.6589680528
DRN36,OUT018,1405.7442907472
FDQ13,OUT046,1391.0571571336
DRO35,OUT010,447.871920228
NCD43,OUT035,1677.0132376508
FDA51,OUT018,1749.3664081239
NCX17,OUT027,5818.8907901375
NCZ17,OUT049,747.495430114
FDR11,OUT027,3951.512516464
FDW34,OUT049,3899.8708260326
FDN50,OUT017,1504.7396479426
FDS09,OUT046,836.2855308965
FDS48,OUT018,2258.0108954129
FDL44,OUT049,2647.7235673657
DRF48,OUT018,2917.9804858218
FDA14,OUT018,2258.0108954129
NCD30,OUT049,1551.2999285008
FDI16,OUT017,838.8266731206
NCG06,OUT035,3962.8373218369
DRZ24,OUT035,2006.7668537839
NCS17,OUT045,1551.2999285008
FDB37,OUT045,3862.9919410196
FDE10,OUT035,2124.335151635
FDC57,OUT045,3095.7542214647
FDM12,OUT018,2917.9804858218
FDE24,OUT049,2130.8186824661
FDW22,OUT045,3496.6961176683
DRD01,OUT027,1480.2558750726
NCZ18,OUT027,5808.7196873938
FDN49,OUT045,747.495430114
FDR22,OUT035,1888.9083767681
FDV08,OUT019,135.1891179472
FDY39,OUT046,3126.1495756466
FDV36,OUT049,2086.2092533093
FDO60,OUT045,747.495430114
FDU04,OUT027,3169.2297068715
FDR20,OUT027,1198.9045624538
FDW19,OUT019,384.4042213806
FDU40,OUT049,3045.7866520212
FDK15,OUT045,1551.2999285008
DRF15,OUT035,2478.4238348013
FDQ25,OUT017,2845.7957703121
FDI48,OUT019,193.4747241505
FDS49,OUT046,1325.5126209372
FDV22,OUT046,2610.6238159253
NCV42,OUT046,1677.0132376508
FDX26,OUT046,3109.8973431959
FDI33,OUT018,1300.7923233297
FDZ14,OUT049,2074.1119492409
FDG10,OUT013,936.5980803364
FDM38,OUT018,748.6579458428
FDG26,OUT027,5865.6551572017
FDH46,OUT035,1677.0132376508
FDN13,OUT018,1505.1922046862
FDU57,OUT035,2478.4238348013
NCI06,OUT046,2909.6589680528
FDM38,OUT045,863.1501555574
NCG42,OUT010,419.9340829954
FDL39,OUT045,2909.6589680528
FDT31,OUT019,548.7984396576
FDV59,OUT013,3473.3670725843
FDB49,OUT035,1677.0132376508
FDD58,OUT049,1677.0132376508
DRN59,OUT046,747.495430114
FDX48,OUT049,2484.9073656324
FDQ11,OUT049,4028.1599260571
FDY12,OUT049,863.1501555574
FDQ11,OUT045,4021.6763952259
DRI11,OUT017,1876.7953873125
FDY32,OUT027,4070.8478351795
FDS51,OUT045,1013.5732633761
FDR19,OUT010,394.2238130612
DRB13,OUT018,2862.5669841519
FDS21,OUT035,1013.5732633761
FDQ40,OUT045,2864.9812003423
NCE55,OUT013,2839.0352825435
FDX43,OUT027,3907.6610221376
FDS12,OUT049,2086.2092533093
DRK01,OUT027,2544.7298886568
FDN25,OUT017,943.358568105
FDB60,OUT046,3126.1495756466
FDQ13,OUT017,1364.3560549275
DRK13,OUT045,3126.1495756466
DRF25,OUT018,602.6030101833
NCD42,OUT019,135.1891179472
FDW25,OUT045,1391.0571571336
NCV29,OUT027,4801.980415787
NCK42,OUT035,3424.7140586829
DRJ13,OUT027,3951.512516464
DRD15,OUT017,3868.1910772352
FDM27,OUT045,2478.4238348013
FDZ50,OUT018,2936.509766291
FDC04,OUT046,3893.3872952015
FDF50,OUT049,3132.6331064778
FDP15,OUT045,3972.2108681712
FDK46,OUT035,4036.6182394639
FDZ56,OUT018,2475.7558029698
FDY60,OUT049,2167.8326913387
FDB10,OUT035,3893.3872952015
FDR57,OUT045,2478.4238348013
FDU58,OUT049,3132.6331064778
FDH02,OUT046,1391.0571571336
FDP48,OUT013,3119.3890878781
FDI46,OUT035,3972.2108681712
FDW56,OUT013,3119.3890878781
NCM19,OUT010,405.3049416118
FDS50,OUT027,5649.3320997419
FDK24,OUT013,755.3015419058
FDO36,OUT017,2910.8164070578
FDK45,OUT027,2984.6982542414
NCL05,OUT045,747.495430114
FDL32,OUT018,1749.3664081239
FDA28,OUT049,2086.2092533093
FDY36,OUT018,1090.2854530303
FDP32,OUT018,1897.6691625549
FDL50,OUT046,2067.6284184098
DRC24,OUT049,2484.9073656324
NCS18,OUT017,1654.2809843386
FDD16,OUT017,1207.5867661497
NCV18,OUT013,1357.5955671589
FDX07,OUT046,3095.7542214647
NCZ05,OUT027,2620.2568767718
NCI31,OUT013,737.1305248975
FDK14,OUT049,1391.0571571336
NCR06,OUT045,747.495430114
NCF54,OUT049,2841.0693769915
DRG23,OUT010,444.8350063394
FDD53,OUT046,747.495430114
NCM31,OUT027,3112.000873285
FDT16,OUT017,4021.6763952259
FDR40,OUT035,1325.5126209372
DRG25,OUT017,3126.1495756466
FDT10,OUT035,1013.5732633761
FDY32,OUT013,2625.8904171851
FDN50,OUT035,1527.4719012548
FDZ35,OUT019,398.764539658
NCP54,OUT045,2067.6284184098
NCD07,OUT035,1846.1686607444
FDS02,OUT018,2936.509766291
DRN59,OUT018,730.1286653736
DRB24,OUT013,2448.9310937206
FDP37,OUT027,3214.5384739908
DRB01,OUT018,2936.509766291
FDR47,OUT046,3109.8973431959
NCM31,OUT010,428.4529041458
NCF06,OUT027,5822.2695937566
NCV17,OUT027,3227.913898148
FDS10,OUT049,2878.7835859717
FDN52,OUT035,1391.0571571336
FDZ48,OUT013,1870.034899544
FDJ48,OUT049,4043.1017702951
DRB13,OUT027,4705.3661319333
FDV59,OUT017,3480.1275603528
FDL32,OUT035,1796.4189833361
FDZ12,OUT035,2161.3491605076
NCR06,OUT027,1118.1710701135
FDP51,OUT017,1886.4078729593
FDY22,OUT013,2131.8564194269
FDZ38,OUT049,2855.2124987227
NCO54,OUT035,961.9469543996
FDR23,OUT035,2864.9812003423
FDM38,OUT049,961.9469543996
FDS25,OUT013,1816.6759196637
FDZ22,OUT013,1357.5955671589
FDZ20,OUT019,849.0074032559
FDD45,OUT010,355.5448307875
FDN03,OUT049,4028.1599260571
NCW30,OUT046,3907.4238201669
FDY24,OUT027,1637.0223549941
FDJ26,OUT019,600.7346777519
FDM15,OUT049,2484.9073656324
NCW54,OUT027,1676.1918284496
FDA23,OUT045,1677.0132376508
FDA39,OUT019,135.1891179472
FDZ12,OUT017,2455.6915814891
NCB42,OUT046,1899.5276406247
FDL16,OUT046,828.2289224543
FDO24,OUT019,447.0892526834
NCP42,OUT046,3126.1495756466
FDR19,OUT018,2276.5401758821
DRL01,OUT045,3749.7498474098
FDV37,OUT046,3163.04904104
FDI41,OUT010,444.8350063394
FDF58,OUT049,1013.5732633761
NCF43,OUT018,1940.9362211193
FDN02,OUT049,3515.182708734
NCP41,OUT035,1677.0132376508
NCY17,OUT027,1118.1710701135
FDL58,OUT027,5757.0913275592
NCA30,OUT027,5101.4781023298
FDE46,OUT018,2258.0108954129
FDY38,OUT035,3790.2337995798
NCH29,OUT027,2477.5956916066
FDO20,OUT045,3943.7191175705
FDP44,OUT018,1563.9089846852
FDM02,OUT027,2456.258934388
FDJ14,OUT027,2168.3863585467
FDH04,OUT010,324.049668325
DRK23,OUT046,4036.6182394639
NCW05,OUT046,1677.0132376508
FDF12,OUT049,2484.9073656324
FDL51,OUT019,566.9077653032
FDN03,OUT018,3647.0705489863
DRJ37,OUT049,2484.9073656324
FDM12,OUT019,555.4706179565
FDA16,OUT045,3715.4003247757
NCB07,OUT017,3127.3070146517
NCI17,OUT019,334.6441105563
FDR51,OUT046,2478.4238348013
FDJ55,OUT045,3715.4003247757
NCZ17,OUT013,755.3015419058
FDU25,OUT013,942.3172892433
NCG18,OUT045,1677.0132376508
DRM11,OUT017,4036.6182394639
FDH16,OUT035,1439.000946986
FDZ04,OUT018,902.427192939
NCX53,OUT035,2161.3491605076
FDX38,OUT027,1372.3056353791
FDX09,OUT046,2864.9812003423
NCW05,OUT018,1563.9089846852
NCS41,OUT017,3126.1495756466
FDI26,OUT046,2902.6954093225
NCZ41,OUT027,3214.5384739908
NCK06,OUT046,2067.6284184098
FDX23,OUT027,2544.7298886568
NCA42,OUT046,2610.6238159253
FDC20,OUT049,888.1309054968
DRC49,OUT018,2258.0108954129
FDX01,OUT013,1870.034899544
FDC08,OUT045,3759.8384453978
FDC02,OUT017,4099.8925886104
FDK10,OUT045,2902.6954093225
DRC24,OUT013,2448.9310937206
FDW16,OUT019,310.8160833104
NCU06,OUT018,3387.5601212583
DRA59,OUT045,3126.1495756466
FDR24,OUT019,304.2409930888
DRL35,OUT018,620.7740271915
FDA49,OUT013,1357.5955671589
NCC55,OUT046,729.3244131058
DRD24,OUT019,407.5521839146
NCE55,OUT049,2871.4647311734
FDT33,OUT045,2726.0816531239
NCT53,OUT013,2625.8904171851
FDS26,OUT046,3941.8155139893
FDL22,OUT018,1300.7923233297
FDP44,OUT017,1654.2809843386
FDC52,OUT018,2258.0108954129
FDI53,OUT010,467.9899729146
FDZ23,OUT046,3109.8973431959
NCT18,OUT013,3119.3890878781
FDR13,OUT046,1899.5276406247
FDB09,OUT010,402.7054861298
FDZ60,OUT013,1647.5204965701
FDB11,OUT046,3723.9780429681
FDC10,OUT018,1776.342783313
FDW56,OUT035,3126.1495756466
FDK14,OUT027,2307.5667655187
DRE27,OUT027,2544.7298886568
FDA38,OUT017,3893.3872952015
FDT11,OUT045,3126.1495756466
FDP15,OUT035,3972.2108681712
FDV27,OUT035,1391.0571571336
FDS36,OUT027,2620.2568767718
FDY40,OUT027,1372.3056353791
NCF19,OUT049,836.2855308965
FDF53,OUT045,3039.3031211901
FDS14,OUT027,3809.5638937368
FDE56,OUT046,1090.5628294735
FDZ19,OUT035,2902.6954093225
FDZ46,OUT013,1816.6759196637
FDR16,OUT046,3466.5776539901
FDG29,OUT018,620.7740271915
NCE30,OUT017,3466.5776539901
FDZ40,OUT046,863.1501555574
FDG58,OUT018,2276.5401758821
DRH03,OUT013,1521.8071874201
FDZ47,OUT045,1561.8453573772
FDV04,OUT018,2370.5905452577
FDZ10,OUT018,1879.1398820858
FDG46,OUT017,1876.7953873125
NCF07,OUT045,1618.2964576518
FDY44,OUT035,3126.1495756466
FDB21,OUT013,3815.4300175461
FDS20,OUT035,3126.1495756466
FDS49,OUT049,1325.5126209372
FDX55,OUT027,5470.3847601658
NCQ02,OUT018,2862.5669841519
FDR25,OUT013,3943.7191175705
DRG39,OUT045,888.1309054968
FDB46,OUT046,3466.5776539901
NCC30,OUT018,2701.4898782279
FDE58,OUT035,1909.1401262715
FDC05,OUT019,607.6074460216
FDY15,OUT046,2596.480694194
FDG14,OUT046,2478.4238348013
FDL08,OUT049,3899.8708260326
FDQ47,OUT013,737.1305248975
FDN12,OUT035,1677.0132376508
FDW10,OUT013,2789.9030370673
FDD02,OUT035,1899.5276406247
FDX35,OUT010,651.3244052456
FDT35,OUT046,2695.686298942
DRN47,OUT019,543.9236789321
FDB11,OUT010,603.6139873962
FDN20,OUT045,2695.686298942
FDB59,OUT035,3164.2064800451
FDJ58,OUT045,2864.9812003423
FDU60,OUT046,2695.686298942
FDS03,OUT049,1090.5628294735
FDU40,OUT019,492.3473393829
DRH15,OUT049,747.495430114
FDD04,OUT027,3737.4700618994
FDQ01,OUT046,3913.3237633886
FDF28,OUT035,2067.6284184098
FDD22,OUT010,437.2526563715
FDY19,OUT046,1899.5276406247
FDN33,OUT035,1527.4719012548
FDV36,OUT035,2079.7257224782
FDW01,OUT010,444.8350063394
FDJ28,OUT049,3132.6331064778
FDB17,OUT035,2909.6589680528
FDM40,OUT049,2167.8326913387
FDV46,OUT045,2124.335151635
FDQ44,OUT049,1915.6236571026
NCD42,OUT046,729.3244131058
DRH37,OUT046,2655.3831582658
FDR10,OUT018,2396.8206071291
NCD06,OUT027,1198.9045624538
FDI53,OUT046,2655.3831582658
FDG16,OUT035,3480.1275603528
DRB25,OUT046,1677.0132376508
FDY09,OUT046,2864.9812003423
FDX48,OUT045,2478.4238348013
FDC03,OUT010,548.710130188
FDT47,OUT035,1551.2999285008
FDW44,OUT027,4636.6184476498
FDT24,OUT017,1207.5867661497
FDT12,OUT019,676.2502774219
NCS38,OUT035,1899.5276406247
FDO39,OUT035,3126.1495756466
FDA13,OUT046,729.3244131058
FDO48,OUT035,3715.4003247757
DRJ01,OUT017,2587.8915626131
FDD53,OUT018,620.7740271915
NCT05,OUT049,3969.320852668
FDQ51,OUT045,747.495430114
FDU60,OUT013,2669.7403811432
FDC59,OUT046,1013.5732633761
FDP36,OUT035,863.1501555574
NCM19,OUT017,1773.6867300239
FDL16,OUT035,747.495430114
FDE50,OUT018,2919.1379248269
NCR18,OUT013,755.3015419058
NCD30,OUT035,1551.2999285008
FDH31,OUT013,1588.8037165711
FDD56,OUT019,497.8220916784
FDC47,OUT049,3796.7173304109
FDZ21,OUT045,1551.2999285008
FDM01,OUT049,1677.0132376508
FDF24,OUT013,1357.5955671589
FDW23,OUT017,762.0620296743
FDY52,OUT018,902.427192939
DRH37,OUT027,4070.8478351795
DRO47,OUT027,2984.6982542414
FDR25,OUT049,3950.2026484016
FDQ24,OUT027,5896.0505113836
DRJ51,OUT018,3405.1681742128
NCU06,OUT035,3804.7049334572
NCV18,OUT018,1270.2011080521
NCC06,OUT027,3214.5384739908
FDZ01,OUT018,1545.379704216
FDT14,OUT017,1984.0346004718
FDD11,OUT019,849.0074032559
FDN09,OUT017,3893.3872952015
NCO18,OUT010,520.922031351
FDZ50,OUT045,3126.1495756466
FDS44,OUT013,3815.4300175461
FDI36,OUT045,3126.1495756466
FDA26,OUT010,590.3582379798
NCY53,OUT049,1888.9083767681
FDF32,OUT049,3169.5325718711
FDF59,OUT010,419.9340829954
FDB20,OUT046,1222.7060692447
DRH11,OUT035,961.9469543996
FDT03,OUT049,2990.3731503513
NCH06,OUT035,3828.9799239088
FDR55,OUT049,3132.6331064778
FDI10,OUT035,2864.9812003423
FDZ12,OUT045,2161.3491605076
FDM12,OUT049,3132.6331064778
DRB25,OUT045,1677.0132376508
NCS41,OUT013,3119.3890878781
NCT53,OUT049,2661.8666890969
NCD55,OUT013,755.3015419058
FDY08,OUT049,2167.8326913387
NCP55,OUT049,961.9469543996
FDA33,OUT013,2448.9310937206
FDQ33,OUT013,2448.9310937206
FDE45,OUT027,4801.980415787
FDT26,OUT013,2038.1356773291
NCV53,OUT049,3899.8708260326
FDK60,OUT027,2544.7298886568
NCJ29,OUT046,1391.0571571336
FDI15,OUT045,3958.6609618085
FDX21,OUT013,1766.9262422554
FDV49,OUT019,849.0074032559
DRO59,OUT046,1265.2411136152
FDZ14,OUT045,2067.6284184098
FDP32,OUT027,3214.5384739908
FDC33,OUT017,3163.04904104
FDT14,OUT010,402.7054861298
NCN54,OUT027,2168.3863585467
FDR57,OUT027,3574.2832488575
DRK12,OUT046,729.3244131058
FDX52,OUT049,3132.6331064778
FDX08,OUT010,530.2897367961
FDP10,OUT010,419.6652598892
NCP50,OUT045,1325.5126209372
NCL06,OUT013,3962.8373218369
FDP25,OUT013,3489.9356298998
FDE53,OUT013,1647.5204965701
FDL27,OUT017,1071.9744431788
FDC35,OUT049,3501.6328023713
DRJ47,OUT010,507.36075591
FDD16,OUT018,1115.0290820072
NCN42,OUT049,2484.9073656324
FDC38,OUT027,3227.913898148
NCO07,OUT045,3424.7140586829
FDQ20,OUT049,729.3244131058
FDI32,OUT046,1899.5276406247
FDN20,OUT010,487.3264800653
DRJ51,OUT027,5939.4923843415
FDU08,OUT045,1551.2999285008
DRN37,OUT019,471.599063977
FDD05,OUT010,402.7054861298
FDW15,OUT046,2478.4238348013
FDI52,OUT046,2067.6284184098
DRM11,OUT049,3978.6943990023
NCO06,OUT045,729.3244131058
FDU38,OUT049,3132.6331064778
FDU59,OUT018,2415.3498875983
FDJ10,OUT046,2124.335151635
FDM13,OUT049,2130.8186824661
NCJ30,OUT019,471.599063977
FDM45,OUT018,1885.5718584865
FDP36,OUT045,836.2855308965
NCD30,OUT010,355.5448307875
FDN48,OUT017,1504.7396479426
FDY32,OUT049,2661.8666890969
FDU47,OUT046,2161.3491605076
FDF17,OUT019,689.1482597826
FDP34,OUT017,2587.8915626131
FDA47,OUT049,2661.8666890969
DRD27,OUT027,2544.7298886568
FDW38,OUT045,961.9469543996
FDZ15,OUT019,401.9333249336
FDZ03,OUT027,5131.8734565117
NCN19,OUT049,3077.2196048078
FDG02,OUT035,3070.7360739767
FDS31,OUT035,3126.1495756466
FDW43,OUT019,697.6194761004
FDZ47,OUT010,304.4973796157
FDO57,OUT017,2531.6766738288
NCL07,OUT013,755.3015419058
NCV42,OUT013,1766.9262422554
FDP40,OUT017,1866.1761234559
FDP48,OUT019,555.4706179565
FDH21,OUT017,2587.8915626131
NCP02,OUT049,967.6661633065
FDK24,OUT049,747.495430114
FDC41,OUT045,1197.9624402677
FDF08,OUT017,1364.3560549275
FDO49,OUT017,865.6912977815
FDS56,OUT027,5757.0913275592
FDX46,OUT018,902.427192939
FDQ07,OUT013,3708.6398370072
FDC32,OUT010,331.7168035416
FDT21,OUT019,815.2521849064
FDG58,OUT045,2478.4238348013
FDW14,OUT049,1391.0571571336
DRA12,OUT027,3227.913898148
FDV27,OUT013,1357.5955671589
DRD25,OUT013,1816.6759196637
DRF48,OUT027,4968.6866434698
FDX24,OUT017,1504.7396479426
DRJ51,OUT046,3803.7837059425
FDE45,OUT045,2909.6589680528
FDE14,OUT046,1677.0132376508
FDG53,OUT045,2124.335151635
