Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR06,OUT045,699.7455
NCF54,OUT049,2830.9597
DRG23,OUT010,402.37277
FDD53,OUT046,699.7455
NCM31,OUT027,3146.8206
FDT16,OUT017,4085.8777
FDR40,OUT035,1311.2769
DRG25,OUT017,3140.407
FDT10,OUT035,979.05615
FDY32,OUT013,2597.0732
FDN50,OUT035,1507.238
FDZ35,OUT019,339.74448
NCP54,OUT045,2045.6865
NCD07,OUT035,1865.9194
FDS02,OUT018,2918.4421
DRN59,OUT018,676.4925
DRB24,OUT013,2426.5056
FDP37,OUT027,3253.351
DRB01,OUT018,2895.845
FDR47,OUT046,3107.0654
NCM31,OUT010,381.28638
NCF06,OUT027,5876.6064
NCV17,OUT027,3248.8455
FDS10,OUT049,2861.1943
FDN52,OUT035,1369.4867
FDZ48,OUT013,1860.6627
FDJ48,OUT049,4094.948
DRB13,OUT027,4667.891
FDV59,OUT017,3508.8083
FDL32,OUT035,1787.7518
FDZ12,OUT035,2167.1726
NCR06,OUT027,1080.1688
FDP51,OUT017,1893.641
FDY22,OUT013,2116.0364
FDZ38,OUT049,2869.1553
NCO54,OUT035,921.028
FDR23,OUT035,2869.4558
FDM38,OUT049,922.33594
FDS25,OUT013,1822.2377
FDZ22,OUT013,1332.8544
FDZ20,OUT019,850.1307
FDD45,OUT010,334.48004
FDN03,OUT049,4079.6233
NCW30,OUT046,3908.0798
FDY24,OUT027,1653.7596
FDJ26,OUT019,576.8044
FDM15,OUT049,2466.8567
NCW54,OUT027,1678.3806
FDA23,OUT045,1651.024
FDA39,OUT019,82.283104
FDZ12,OUT017,2445.6746
NCB42,OUT046,1888.2489
FDL16,OUT046,795.0485
FDO24,OUT019,394.09814
NCP42,OUT046,3118.4475
FDR19,OUT018,2247.1443
DRL01,OUT045,3752.7742
FDV37,OUT046,3118.4475
FDI41,OUT010,402.37277
FDF58,OUT049,991.9322
NCF43,OUT018,1872.335
FDN02,OUT049,3498.247
NCP41,OUT035,1667.1196
NCY17,OUT027,1080.1688
FDL58,OUT027,5690.4043
NCA30,OUT027,5069.81
FDE46,OUT018,2182.8044
FDY38,OUT035,3816.684
NCH29,OUT027,2446.5115
FDO20,OUT045,3920.819
FDP44,OUT018,1519.7826
FDM02,OUT027,2441.9866
FDJ14,OUT027,2169.4075
FDH04,OUT010,214.2842
DRK23,OUT046,4071.698
NCW05,OUT046,1651.024
FDF12,OUT049,2466.8567
FDL51,OUT019,433.70032
FDN03,OUT018,3644.3499
DRJ37,OUT049,2466.8567
FDM12,OUT019,526.7629
FDA16,OUT045,3689.362
NCB07,OUT017,3132.2349
NCI17,OUT019,317.3311
FDR51,OUT046,2454.0918
FDJ55,OUT045,3689.362
NCZ17,OUT013,711.0499
FDU25,OUT013,906.40674
NCG18,OUT045,1651.024
DRM11,OUT017,4116.1997
FDH16,OUT035,1415.5801
FDZ04,OUT018,866.881
NCX53,OUT035,2167.1726
FDX38,OUT027,1316.242
FDX09,OUT046,2845.9053
NCW05,OUT018,1519.7826
NCS41,OUT017,3140.407
FDI26,OUT046,2887.522
NCZ41,OUT027,3253.351
NCK06,OUT046,2045.6865
FDX23,OUT027,2533.6448
NCA42,OUT046,2597.0369
FDC20,OUT049,885.1184
DRC49,OUT018,2182.8044
FDX01,OUT013,1860.6627
FDC08,OUT045,3733.09
FDC02,OUT017,4108.0273
FDK10,OUT045,2887.522
DRC24,OUT013,2426.5056
FDW16,OUT019,276.3252
NCU06,OUT018,3357.704
DRA59,OUT045,3118.4475
FDR24,OUT019,265.9807
DRL35,OUT018,552.8946
FDA49,OUT013,1332.8544
NCC55,OUT046,677.85034
DRD24,OUT019,358.9475
NCE55,OUT049,2869.1553
FDT33,OUT045,2712.3154
NCT53,OUT013,2597.0732
FDS26,OUT046,3949.1006
FDL22,OUT018,1223.7639
FDP44,OUT017,1646.5841
FDC52,OUT018,2182.8044
FDI53,OUT010,416.43707
FDZ23,OUT046,3107.0654
NCT18,OUT013,3112.139
FDR13,OUT046,1888.2489
FDB09,OUT010,342.4377
FDZ60,OUT013,1634.8701
FDB11,OUT046,3707.608
FDC10,OUT018,1726.418
FDW56,OUT035,3151.0972
FDK14,OUT027,2300.6855
DRE27,OUT027,2533.6448
FDA38,OUT017,3912.5857
FDT11,OUT045,3118.4475
FDP15,OUT035,4032.6946
FDV27,OUT035,1369.4867
FDS36,OUT027,2629.8525
FDY40,OUT027,1316.242
NCF19,OUT049,807.8134
FDF53,OUT045,2963.0957
FDS14,OUT027,3875.3418
FDE56,OUT046,1060.2819
FDZ19,OUT035,2911.0725
FDZ46,OUT013,1822.2377
FDR16,OUT046,3474.997
FDG29,OUT018,548.9208
NCE30,OUT017,3508.8083
FDZ40,OUT046,818.7859
FDG58,OUT018,2224.547
DRH03,OUT013,1510.8046
FDZ47,OUT045,1479.0048
FDV04,OUT018,2390.0894
FDZ10,OUT018,1801.6615
FDG46,OUT017,1872.3767
NCF07,OUT045,1595.2643
FDY44,OUT035,3151.0972
FDB21,OUT013,3816.1394
FDS20,OUT035,3151.0972
FDS49,OUT049,1312.5848
FDX55,OUT027,5518.968
NCQ02,OUT018,2797.1328
FDR25,OUT013,3982.9507
DRG39,OUT045,872.3535
FDB46,OUT046,3474.997
NCC30,OUT018,2641.0234
FDE58,OUT035,1925.6088
FDC05,OUT019,583.76404
FDY15,OUT046,2569.3264
FDG14,OUT046,2454.0918
FDL08,OUT049,3891.3342
FDQ47,OUT013,689.1548
FDN12,OUT035,1667.1196
FDW10,OUT013,2710.1812
FDD02,OUT035,1904.3445
FDX35,OUT010,598.91437
FDT35,OUT046,2684.605
DRN47,OUT019,498.65634
FDB11,OUT010,564.9255
FDN20,OUT045,2684.605
FDB59,OUT035,3154.7769
FDJ58,OUT045,2845.9053
FDU60,OUT046,2684.605
FDS03,OUT049,1073.0468
FDU40,OUT019,383.65887
DRH15,OUT049,716.4842
FDD04,OUT027,3757.8406
FDQ01,OUT046,3881.7266
FDF28,OUT035,2061.782
FDD22,OUT010,343.20767
FDY19,OUT046,1888.2489
FDN33,OUT035,1507.238
FDV36,OUT035,2079.4937
FDW01,OUT010,402.37277
FDJ28,OUT049,3141.6975
FDB17,OUT035,2938.0183
FDM40,OUT049,2156.387
FDV46,OUT045,2103.1714
FDQ44,OUT049,1922.2781
NCD42,OUT046,677.85034
DRH37,OUT046,2624.6594
FDR10,OUT018,2353.372
NCD06,OUT027,1175.4712
FDI53,OUT046,2624.6594
FDG16,OUT035,3519.4985
DRB25,OUT046,1651.024
FDY09,OUT046,2845.9053
FDX48,OUT045,2454.0918
FDC03,OUT010,524.73285
FDT47,OUT035,1543.0541
FDW44,OUT027,4611.5874
FDT24,OUT017,1154.3606
FDT12,OUT019,626.80536
NCS38,OUT035,1904.3445
FDO39,OUT035,3151.0972
FDA13,OUT046,670.7768
FDO48,OUT035,3733.8635
DRJ01,OUT017,2588.6196
FDD53,OUT018,548.9208
NCT05,OUT049,3986.1763
FDQ51,OUT045,699.7455
FDU60,OUT013,2662.616
FDC59,OUT046,979.1673
FDP36,OUT035,830.24286
NCM19,OUT017,1755.784
FDL16,OUT035,711.20245
FDE50,OUT018,2857.3123
NCR18,OUT013,711.0499
NCD30,OUT035,1543.0541
FDH31,OUT013,1550.2332
FDD56,OUT019,440.11755
FDC47,OUT049,3795.4326
FDZ21,OUT045,1526.9585
FDM01,OUT049,1663.789
FDF24,OUT013,1332.8544
FDW23,OUT017,722.76404
FDY52,OUT018,866.881
DRH37,OUT027,4058.414
DRO47,OUT027,2964.1086
FDR25,OUT049,3988.797
FDQ24,OUT027,5985.378
DRJ51,OUT018,3399.4468
NCU06,OUT035,3824.986
NCV18,OUT018,1250.7438
NCC06,OUT027,3253.351
FDZ01,OUT018,1478.0403
FDT14,OUT017,1972.2821
FDD11,OUT019,850.1307
FDN09,OUT017,3912.5857
NCO18,OUT010,468.88693
FDZ50,OUT045,3118.4475
FDS44,OUT013,3816.1394
FDI36,OUT045,3118.4475
FDA26,OUT010,544.8005
NCY53,OUT049,1880.0404
FDF32,OUT049,3141.6975
FDF59,OUT010,360.7368
FDB20,OUT046,1145.8108
DRH11,OUT035,921.028
FDT03,OUT049,2906.017
NCH06,OUT035,3862.9214
FDR55,OUT049,3141.6975
FDI10,OUT035,2869.4558
FDZ12,OUT045,2143.622
FDM12,OUT049,3141.6975
DRB25,OUT045,1651.024
NCS41,OUT013,3112.139
NCT53,OUT049,2647.9094
NCD55,OUT013,711.0499
FDY08,OUT049,2156.387
NCP55,OUT049,922.33594
FDA33,OUT013,2426.5056
FDQ33,OUT013,2426.5056
FDE45,OUT027,4793.4673
FDT26,OUT013,2018.1003
NCV53,OUT049,3906.3313
FDK60,OUT027,2533.6448
NCJ29,OUT046,1358.0298
FDI15,OUT045,3952.2283
FDX21,OUT013,1744.0701
FDV49,OUT019,851.21826
DRO59,OUT046,1226.0818
FDZ14,OUT045,2045.6865
FDP32,OUT027,3253.351
FDC33,OUT017,3140.407
FDT14,OUT010,342.4377
NCN54,OUT027,2169.4075
FDR57,OUT027,3553.082
DRK12,OUT046,681.82416
FDX52,OUT049,3141.6975
FDX08,OUT010,489.3832
FDP10,OUT010,362.08334
NCP50,OUT045,1299.82
NCL06,OUT013,3980.3298
FDP25,OUT013,3468.6885
FDE53,OUT013,1634.8701
FDL27,OUT017,1068.8317
FDC35,OUT049,3498.247
DRJ47,OUT010,439.97256
FDD16,OUT018,1028.9001
NCN42,OUT049,2466.8567
FDC38,OUT027,3248.8455
NCO07,OUT045,3405.1538
FDQ20,OUT049,683.5417
FDI32,OUT046,1888.2489
FDN20,OUT010,413.85898
DRJ51,OUT027,6075.822
FDU08,OUT045,1526.9585
DRN37,OUT019,407.58118
FDD05,OUT010,342.4377
FDW15,OUT046,2454.0918
FDI52,OUT046,2045.6865
DRM11,OUT049,4011.443
NCO06,OUT045,677.85034
FDU38,OUT049,3141.6975
FDU59,OUT018,2395.1147
FDJ10,OUT046,2103.1714
FDM13,OUT049,2115.9363
NCJ30,OUT019,413.31744
FDM45,OUT018,1825.6925
FDP36,OUT045,795.0485
NCD30,OUT010,334.48004
FDN48,OUT017,1486.7025
FDY32,OUT049,2647.9094
FDU47,OUT046,2143.622
FDF17,OUT019,631.1898
FDP34,OUT017,2588.6196
FDA47,OUT049,2647.9094
DRD27,OUT027,2533.6448
FDW38,OUT045,909.57104
FDZ15,OUT019,309.20224
FDZ03,OUT027,5108.9023
NCN19,OUT049,3071.854
FDG02,OUT035,3081.2537
FDS31,OUT035,3151.0972
FDW43,OUT019,633.6005
FDZ47,OUT010,222.78217
FDO57,OUT017,2475.5703
NCL07,OUT013,711.0499
NCV42,OUT013,1744.0701
FDP40,OUT017,1851.4033
FDP48,OUT019,526.7629
FDH21,OUT017,2588.6196
NCP02,OUT049,922.33594
FDK24,OUT049,712.5104
FDC41,OUT045,1145.8108
FDF08,OUT017,1344.5684
FDO49,OUT017,837.4216
FDS56,OUT027,5661.9517
FDX46,OUT018,855.31287
FDQ07,OUT013,3677.8318
FDC32,OUT010,298.66412
FDT21,OUT019,811.8287
FDG58,OUT045,2454.0918
FDW14,OUT049,1370.7947
DRA12,OUT027,3248.8455
FDV27,OUT013,1332.8544
DRD25,OUT013,1822.2377
DRF48,OUT027,4902.5015
FDX24,OUT017,1486.7025
DRJ51,OUT046,3791.8667
FDE45,OUT045,2905.3687
FDE14,OUT046,1651.024
FDG53,OUT045,2103.1714
FDT08,OUT046,2454.0918
DRC27,OUT027,5954.8013
FDG20,OUT035,2869.4558
FDC21,OUT046,1651.024
FDV31,OUT018,2644.7654
FDB58,OUT045,2143.622
FDV23,OUT046,2045.6865
FDA25,OUT019,339.74448
FDC15,OUT046,2569.3264
FDU47,OUT049,2115.9363
FDE23,OUT013,801.9701
FDS08,OUT013,2823.9163
FDW03,OUT027,2542.7192
FDJ60,OUT018,2356.582
FDM34,OUT017,2094.7542
FDW33,OUT013,1634.8701
FDZ40,OUT013,906.40674
FDE33,OUT018,1160.8981
NCC06,OUT010,360.7368
FDU11,OUT046,1896.7477
FDL44,OUT017,2619.4521
NCZ29,OUT017,2047.5256
FDG28,OUT010,627.8088
FDL12,OUT018,839.0274
FDD52,OUT017,1646.5841
FDO15,OUT013,1094.1136
NCN29,OUT027,1316.242
FDW36,OUT013,1634.8701
FDB21,OUT046,3798.7358
FDZ28,OUT013,2035.8116
FDY10,OUT035,1904.3445
DRG39,OUT017,890.9892
FDN28,OUT013,1634.8701
FDV15,OUT035,1667.1196
DRI13,OUT035,3519.4985
FDH20,OUT046,1526.9585
FDY51,OUT013,3677.8318
FDE16,OUT013,3468.6885
FDX40,OUT018,568.7683
FDC48,OUT018,1160.8981
FDS14,OUT046,2436.134
FDX56,OUT017,3508.8083
FDI10,OUT046,2845.9053
FDI14,OUT013,2116.0364
DRM48,OUT013,693.1286
NCH07,OUT027,4024.7527
FDY26,OUT013,3429.596
FDD02,OUT027,2964.1086
FDM12,OUT046,3118.4475
DRF01,OUT010,392.19336
FDV36,OUT046,2063.398
DRI59,OUT013,3693.7437
FDV03,OUT018,2269.2258
FDO39,OUT017,3140.407
NCB07,OUT018,2857.3123
FDH38,OUT027,2964.1086
FDZ13,OUT035,806.5055
NCZ30,OUT046,2045.6865
NCA06,OUT035,689.3073
FDB04,OUT049,1370.7947
FDN50,OUT013,1474.9885
NCG06,OUT049,3986.1763
NCY17,OUT018,590.66345
FDC23,OUT046,2848.4294
FDK33,OUT049,3417.0217
FDR03,OUT049,3428.4038
FDZ07,OUT045,1025.6881
FDO38,OUT013,1274.6445
FDS59,OUT046,1651.024
DRM11,OUT019,695.93396
FDX52,OUT027,5224.241
DRJ35,OUT018,797.2847
NCP53,OUT046,3868.0842
FDW15,OUT019,380.03384
DRI47,OUT045,2454.0918
DRZ11,OUT035,2061.782
FDS02,OUT013,3112.139
DRD49,OUT018,3527.9016
FDW38,OUT049,831.5508
FDR21,OUT019,426.7243
FDE40,OUT013,1057.1176
FDI02,OUT045,1771.6562
FDQ04,OUT045,699.7455
FDY14,OUT017,4117.287
NCT54,OUT046,1526.9585
DRD25,OUT017,1755.784
DRE01,OUT045,3798.7358
FDJ12,OUT010,560.72833
NCZ05,OUT049,1663.789
DRB25,OUT019,352.79904
NCC31,OUT045,2597.0369
FDM16,OUT045,1145.8108
DRG11,OUT049,1663.789
FDV24,OUT027,3560.4414
FDV43,OUT046,699.7455
FDG05,OUT018,2224.547
FDV23,OUT010,342.4377
FDI58,OUT018,1234.1084
FDQ11,OUT017,4085.8777
FDC05,OUT027,5224.241
FDF40,OUT013,4019.6873
FDU02,OUT018,3399.4468
FDT32,OUT013,3073.0464
NCF06,OUT017,4007.4277
FDT46,OUT013,801.9701
FDR58,OUT010,288.31964
FDY04,OUT046,2624.6594
FDT58,OUT045,2712.3154
FDE46,OUT049,2466.8567
DRH11,OUT017,918.12085
DRI51,OUT046,2845.9053
FDC35,OUT017,3508.8083
FDP45,OUT035,4085.8777
FDC45,OUT017,2709.4954
FDU01,OUT045,3009.5115
FDJ53,OUT010,342.4377
FDJ46,OUT017,2843.0852
FDX07,OUT013,3073.0464
NCI30,OUT049,3936.5986
FDE47,OUT027,3216.7205
FDV48,OUT045,1299.82
FDN16,OUT019,339.74448
FDM52,OUT013,2426.5056
FDA32,OUT027,5518.968
FDH05,OUT017,3816.684
FDW25,OUT010,299.7464
FDQ09,OUT046,1888.2489
NCM17,OUT010,169.11029
DRM59,OUT046,2454.0918
FDV47,OUT027,2300.6855
DRE15,OUT035,1157.2677
FDS25,OUT010,375.1379
NCZ05,OUT018,1478.0403
NCV05,OUT019,380.03384
DRM37,OUT046,3118.4475
FDV58,OUT027,5221.729
FDN22,OUT027,5878.911
NCO06,OUT049,690.61523
FDT56,OUT019,167.96484
FDM02,OUT013,1332.8544
FDA09,OUT046,2905.3687
NCC06,OUT035,2079.4937
NCL54,OUT049,2869.1553
NCB55,OUT017,918.12085
FDB12,OUT017,1646.5841
NCA54,OUT049,2910.772
NCS38,OUT049,1901.0138
FDC02,OUT049,4045.3704
FDK44,OUT019,440.11755
FDE16,OUT035,3519.4985
NCS05,OUT035,2126.722
FDZ59,OUT045,2712.3154
FDI20,OUT017,3500.6362
FDQ14,OUT046,2454.0918
FDF53,OUT017,2802.8967
FDW25,OUT017,1344.5684
NCQ43,OUT010,375.1379
FDX52,OUT013,3112.139
FDE28,OUT045,3772.1826
FDN15,OUT017,2094.7542
FDO28,OUT017,1880.8755
FDQ33,OUT045,2454.0918
FDM22,OUT010,190.30374
FDJ03,OUT017,813.6842
FDI16,OUT045,872.3535
FDI09,OUT027,5977.3706
FDX55,OUT013,3468.6885
FDS23,OUT027,3126.2244
DRC12,OUT045,3107.0654
FDH41,OUT049,3498.247
FDN01,OUT013,2823.9163
FDV55,OUT045,2454.0918
NCJ19,OUT013,906.40674
NCY29,OUT010,190.30374
FDP03,OUT018,1783.9502
FDZ52,OUT045,1771.6562
FDH31,OUT010,362.08334
FDQ19,OUT018,3454.887
FDS15,OUT035,1667.1196
FDN32,OUT017,3140.407
FDH32,OUT049,1539.7234
FDF33,OUT017,1646.5841
FDJ22,OUT046,3079.355
FDG56,OUT010,170.46014
FDC05,OUT046,3118.4475
FDK09,OUT013,3783.618
NCV29,OUT045,2845.9053
NCC43,OUT019,587.16235
NCA42,OUT049,2563.7632
FDC10,OUT046,1888.2489
FDC16,OUT013,1332.8544
NCL17,OUT013,2116.0364
FDA51,OUT035,1904.3445
FDW01,OUT017,2445.6746
NCF30,OUT045,2063.398
FDN49,OUT013,711.0499
FDY20,OUT045,1389.14
FDC15,OUT045,2512.8027
FDY24,OUT046,872.3535
NCG43,OUT017,1522.5186
FDA48,OUT013,3658.1477
NCF55,OUT017,700.8689
FDL38,OUT049,1401.9049
NCQ29,OUT018,3491.7725
FDC34,OUT017,2532.096
FDP36,OUT027,1316.242
FDN50,OUT010,298.66412
FDO23,OUT049,1539.7234
FDT56,OUT013,906.40674
FDT13,OUT027,5108.9023
FDZ03,OUT013,3112.139
FDQ03,OUT010,572.50635
FDU44,OUT045,2624.6594
FDD03,OUT049,3815.1167
NCH30,OUT013,1822.2377
FDS60,OUT010,353.52222
FDG08,OUT046,2845.9053
FDX38,OUT017,813.6842
FDD22,OUT017,1872.3767
FDW51,OUT013,3468.6885
FDL09,OUT017,2712.7053
FDZ60,OUT045,1651.024
NCH07,OUT046,2597.0369
NCQ41,OUT049,3141.6975
FDW04,OUT049,2076.1628
FDI08,OUT027,5915.964
FDR19,OUT019,385.22372
FDV13,OUT046,1358.0298
FDB52,OUT017,4104.8174
FDZ48,OUT027,2927.1907
NCO14,OUT049,712.5104
FDZ50,OUT013,3112.139
FDN27,OUT019,225.58295
FDQ60,OUT013,2018.1003
FDR49,OUT017,813.6842
DRJ35,OUT027,1709.1428
DRI49,OUT017,1334.4619
FDB47,OUT017,3508.8083
FDP37,OUT010,360.7368
FDR26,OUT049,2714.7004
FDY31,OUT019,380.03384
FDC11,OUT045,1389.14
DRP47,OUT035,3995.6423
NCY54,OUT018,2632.7585
FDR27,OUT046,2103.1714
FDQ21,OUT019,203.83961
NCQ29,OUT035,3886.8706
FDJ02,OUT046,2454.0918
FDE21,OUT018,1678.5786
FDM39,OUT046,2887.522
FDZ01,OUT017,1646.5841
NCB19,OUT018,1260.8502
FDU03,OUT046,3079.355
FDP27,OUT049,3141.6975
DRF01,OUT045,2454.0918
FDM03,OUT049,1663.789
FDV01,OUT046,2454.0918
FDS16,OUT046,2454.0918
FDO45,OUT035,1405.2356
NCX06,OUT035,2926.6362
FDP13,OUT046,699.7455
NCR38,OUT018,3491.7725
FDA01,OUT013,906.40674
FDT26,OUT017,1872.3767
FDD44,OUT027,5955.056
FDB26,OUT013,879.2751
FDP45,OUT019,819.80896
NCP55,OUT046,909.57104
FDT23,OUT017,1286.3585
FDO51,OUT045,699.7455
FDA44,OUT046,909.57104
NCJ31,OUT018,3531.1116
FDX37,OUT045,1595.2643
NCD18,OUT049,3864.781
FDN40,OUT027,3581.5352
FDL33,OUT017,3140.407
DRF48,OUT035,3151.0972
FDW08,OUT035,1667.1196
FDX39,OUT018,3084.8403
FDB38,OUT049,2609.7139
FDY46,OUT018,2857.3123
NCB06,OUT049,2620.2869
FDA34,OUT035,2869.4558
FDA35,OUT045,1988.1543
FDQ07,OUT035,3519.4985
FDU32,OUT045,2045.6865
FDU26,OUT013,2018.1003
FDU13,OUT010,433.3139
FDO09,OUT035,3966.408
FDW03,OUT019,339.74448
FDB38,OUT013,2541.7402
FDL26,OUT010,402.37277
NCN43,OUT045,2045.6865
FDH08,OUT045,3841.531
NCC31,OUT019,373.06915
FDH14,OUT035,2126.722
FDL40,OUT017,1522.5186
FDD20,OUT035,2061.782
NCV53,OUT035,3927.5828
FDD16,OUT045,1097.2777
FDP24,OUT035,2004.2499
FDQ25,OUT045,2845.9053
FDM38,OUT035,883.8105
NCT18,OUT010,489.3832
FDM34,OUT049,2115.9363
DRH37,OUT010,422.89905
NCE07,OUT013,2148.457
FDG12,OUT013,1860.6627
FDB59,OUT010,554.88934
FDS10,OUT018,2606.2327
FDN21,OUT010,410.10617
FDM02,OUT045,1358.0298
FDO44,OUT049,1862.5887
NCN17,OUT017,1646.5841
FDH16,OUT018,1234.1084
FDL44,OUT046,2569.3264
FDY47,OUT017,2047.5256
DRI39,OUT046,909.57104
NCX54,OUT018,1478.0403
FDE59,OUT046,677.85034
FDO46,OUT045,3118.4475
DRE13,OUT046,1358.0298
FDW14,OUT013,1332.8544
FDF35,OUT046,1651.024
FDO50,OUT019,265.9807
DRF49,OUT017,1872.3767
FDT60,OUT049,2076.1628
FDP38,OUT045,795.0485
FDA31,OUT027,4611.5874
FDY52,OUT010,170.46014
FDD03,OUT027,6075.822
FDN52,OUT018,1260.8502
FDU20,OUT010,359.75998
FDD22,OUT035,1667.1196
NCB55,OUT019,167.96484
FDN27,OUT045,1771.9894
FDD16,OUT013,1222.9176
FDW48,OUT046,1299.82
DRN35,OUT045,681.82416
FDX25,OUT049,2928.6187
DRD49,OUT049,3821.9858
FDE21,OUT019,341.8422
FDN44,OUT035,2620.5874
DRC01,OUT049,807.8134
NCK30,OUT046,3962.9263
FDU39,OUT013,906.40674
FDB49,OUT013,1510.8046
FDS12,OUT045,2063.398
FDR57,OUT018,2269.2258
FDX22,OUT027,5518.968
FDC60,OUT013,1372.9861
NCE42,OUT049,3629.1008
NCK42,OUT049,3428.4038
DRE01,OUT017,3843.2373
FDE57,OUT018,1872.335
DRK59,OUT019,602.50696
FDB10,OUT027,5999.5674
FDQ25,OUT046,2845.9053
FDY26,OUT017,3500.6362
FDG28,OUT049,3891.3342
FDM14,OUT049,1663.789
NCH29,OUT049,1539.7234
FDD48,OUT049,1901.0138
FDC17,OUT045,3474.997
DRH49,OUT027,2217.5105
FDN44,OUT018,2325.7495
FDC29,OUT045,1888.2489
DRK01,OUT019,276.3252
FDD48,OUT017,1872.3767
FDB59,OUT013,3073.0464
FDY45,OUT010,850.1307
FDX60,OUT035,1311.2769
FDT09,OUT010,340.55634
DRB24,OUT018,2182.8044
FDL13,OUT035,3886.0325
FDN16,OUT035,1667.1196
FDK57,OUT013,2018.1003
FDO22,OUT027,2169.4075
FDC57,OUT010,497.88812
FDZ13,OUT027,1316.242
FDW27,OUT013,2426.5056
FDX10,OUT049,690.61523
FDY08,OUT018,1896.223
FDA49,OUT017,1344.5684
FDC32,OUT018,1403.3247
FDO04,OUT035,883.8105
NCZ54,OUT013,2569.4507
FDY40,OUT045,795.0485
FDW36,OUT045,1651.024
FDE11,OUT017,3129.025
DRE37,OUT045,3118.4475
NCK19,OUT017,3140.407
FDT19,OUT035,2869.4558
FDE56,OUT045,979.1673
FDZ57,OUT010,360.7368
FDB35,OUT035,1507.238
FDF09,OUT010,82.72687
FDO34,OUT046,2712.3154
FDA55,OUT046,3689.362
NCM18,OUT035,990.62427
FDJ20,OUT019,203.83961
DRQ35,OUT019,338.39792
FDG02,OUT013,3129.8103
NCU29,OUT018,2182.8044
FDL27,OUT027,1727.692
NCA54,OUT035,2920.1716
FDJ32,OUT035,990.62427
FDB21,OUT019,544.05646
FDR46,OUT035,2477.6423
FDZ32,OUT046,1651.024
DRF36,OUT017,3140.407
NCU54,OUT017,3508.8083
NCI31,OUT017,700.8689
DRA59,OUT035,3151.0972
NCC55,OUT045,677.85034
FDE44,OUT018,718.23517
NCN26,OUT018,1678.5786
FDC11,OUT049,1370.7947
FDV24,OUT035,2477.6423
FDR40,OUT019,272.20856
NCQ17,OUT049,2620.2869
FDC46,OUT045,3107.0654
NCM18,OUT046,1025.6881
FDK16,OUT046,1526.9585
FDI28,OUT017,1286.3585
FDS11,OUT018,3266.3916
DRD13,OUT046,1060.2819
FDL36,OUT035,1369.4867
FDI27,OUT013,801.9701
FDJ53,OUT019,341.8422
FDS44,OUT045,3798.7358
FDE28,OUT046,3772.1826
FDQ33,OUT018,2224.547
FDB37,OUT017,3904.4136
FDQ31,OUT045,1358.0298
NCQ05,OUT046,2454.0918
FDE10,OUT013,2075.5852
FDF38,OUT017,722.76404
FDE50,OUT019,499.91815
DRG37,OUT010,402.37277
NCH06,OUT049,3902.6714
FDY14,OUT045,4072.7854
FDO27,OUT017,1522.5186
FDQ19,OUT049,3906.3313
FDZ26,OUT019,577.6963
FDN51,OUT013,4047.3977
FDK20,OUT035,2061.782
FDD40,OUT018,2857.3123
DRI25,OUT018,797.2847
FDH56,OUT017,1872.3767
FDI36,OUT027,5224.241
DRH11,OUT018,797.2847
NCV18,OUT017,1344.5684
DRI01,OUT049,2869.1553
DRE48,OUT049,3141.6975
FDS51,OUT035,979.05615
FDM38,OUT017,813.6842
FDB60,OUT027,5224.241
FDY58,OUT035,3886.0325
FDY22,OUT045,2176.0432
FDF11,OUT027,6014.5645
FDZ51,OUT035,1543.0541
FDQ45,OUT017,3158.0784
FDF17,OUT035,3151.0972
NCF31,OUT027,3757.8406
FDA37,OUT013,2018.1003
FDO51,OUT046,699.7455
FDF34,OUT013,3129.8103
FDD57,OUT018,1361.5824
FDO37,OUT046,3841.531
FDR49,OUT049,807.8134
FDS39,OUT049,2156.387
FDI48,OUT027,1366.1783
DRM35,OUT049,2910.772
FDV57,OUT035,3151.0972
FDZ55,OUT013,2597.0732
FDI28,OUT035,1311.2769
FDS21,OUT045,1025.6881
FDT34,OUT013,1634.8701
DRI25,OUT035,921.028
FDT47,OUT010,334.48004
DRH39,OUT045,1029.5513
NCD54,OUT045,2337.8325
FDU16,OUT027,2300.6855
NCW29,OUT045,2103.1714
FDV25,OUT027,5481.98
FDM56,OUT035,1667.1196
FDZ04,OUT027,1785.6542
FDG59,OUT019,60.387985
FDI56,OUT045,1389.14
FDS33,OUT035,1369.4867
FDC23,OUT049,2830.9597
FDT11,OUT049,3141.6975
FDG17,OUT045,3868.0842
FDZ44,OUT045,1888.2489
FDJ52,OUT013,2569.4507
DRI23,OUT046,2569.3264
DRE15,OUT010,294.5475
NCF07,OUT013,1634.8701
NCR29,OUT049,922.33594
FDE44,OUT019,146.7714
FDT23,OUT035,1311.2769
NCG06,OUT017,4007.4277
NCU41,OUT010,497.88812
FDH46,OUT017,1646.5841
FDV31,OUT013,2865.533
NCT41,OUT027,3778.9343
FDE22,OUT027,4024.7527
FDC26,OUT045,1651.024
DRF51,OUT017,704.8427
NCY53,OUT019,320.8688
FDY21,OUT017,3140.407
FDL27,OUT013,1057.1176
FDZ34,OUT049,3141.6975
NCF43,OUT010,354.18475
FDC21,OUT035,1667.1196
FDL26,OUT013,2408.5479
FDT25,OUT010,331.54117
NCR30,OUT046,1145.8108
DRL23,OUT019,339.74448
NCR05,OUT049,3141.6975
NCE19,OUT018,839.0274
FDY07,OUT035,711.20245
